Altitude_km,Diameter_m,Delta_h_km,ShellVol_km3,Human_made,Total,N_human_bin,N_total_bin
962.5,0.05905,25.0,16895571475.36437,6.402e-10,6.402e-10,10.816544858528271,10.816544858528271
987.5,0.05905,25.0,17010962173.530724,6.257e-10,6.257e-10,10.643759031978174,10.643759031978174
1012.5,0.05905,25.0,17126745570.778774,5.279e-10,5.279e-10,9.041208986814116,9.041208986814116
1037.5,0.05905,25.0,17242921667.108524,4.6e-10,4.6e-10,7.931743966869921,7.931743966869921
1062.5,0.05905,25.0,17359490462.519974,4.549e-10,4.549e-10,7.896832211400336,7.896832211400336
1087.5,0.05905,25.0,17476451957.013123,4.627e-10,4.627e-10,8.086354320509972,8.086354320509972
1112.5,0.05905,25.0,17593806150.58797,3.77e-10,3.77e-10,6.632864918771665,6.632864918771665
1137.5,0.05905,25.0,17711553043.244514,2.939e-10,2.939e-10,5.205425439409563,5.205425439409563
1162.5,0.05905,25.0,17829692634.982758,2.604e-10,2.604e-10,4.64285196214951,4.64285196214951
1187.5,0.05905,25.0,17948224925.8027,2.238e-10,2.238e-10,4.016812738394644,4.016812738394644
312.5,0.05995,25.0,14033250700.71544,3.019e-12,3.019e-12,0.04236638386545991,0.04236638386545991
337.5,0.05995,25.0,14138431222.757627,1.199e-11,1.199e-11,0.16951979036086395,0.16951979036086395
362.5,0.05995,25.0,14244004443.881514,1.622e-11,1.622e-11,0.23103775207975816,0.23103775207975816
387.5,0.05995,25.0,14349970364.087097,1.191e-11,1.191e-11,0.17090814703627732,0.17090814703627732
412.5,0.05995,25.0,14456328983.374378,2.331e-11,2.331e-11,0.33697702860245676,0.33697702860245676
437.5,0.05995,25.0,14563080301.74336,6.837e-11,6.837e-11,0.9956778002301936,0.9956778002301936
462.5,0.05995,25.0,14670224319.19404,9.778e-11,9.778e-11,1.4344545339307933,1.4344545339307933
487.5,0.05995,25.0,14777761035.726418,1.352e-10,1.352e-10,1.9979532920302119,1.9979532920302119
512.5,0.05995,25.0,14885690451.340496,2.097e-10,2.097e-10,3.1215292876461023,3.1215292876461023
537.5,0.05995,25.0,14994012566.036272,2.555e-10,2.555e-10,3.8309702106222674,3.8309702106222674
562.5,0.05995,25.0,15102727379.813747,2.644e-10,2.644e-10,3.9931611192227545,3.9931611192227545
587.5,0.05995,25.0,15211834892.67292,2.626e-10,2.626e-10,3.994627842815909,3.994627842815909
612.5,0.05995,25.0,15321335104.613792,3.795e-10,3.795e-10,5.814446672200934,5.814446672200934
637.5,0.05995,25.0,15431228015.636364,3.746e-10,3.746e-10,5.780538014657382,5.780538014657382
662.5,0.05995,25.0,15541513625.740633,5.082e-10,5.082e-10,7.898197224601389,7.898197224601389
687.5,0.05995,25.0,15652191934.926601,3.779e-10,3.779e-10,5.914963332208763,5.914963332208763
712.5,0.05995,25.0,15763262943.19427,8.258e-10,8.258e-10,13.017302538489828,13.017302538489828
737.5,0.05995,25.0,15874726650.543634,1.325e-09,1.325e-09,21.034012811970317,21.034012811970317
762.5,0.05995,25.0,15986583056.974699,1.48e-09,1.48e-09,23.660142924322557,23.660142924322557
787.5,0.05995,25.0,16098832162.487463,1.352e-09,1.352e-09,21.76562108368305,21.76562108368305
812.5,0.05995,25.0,16211473967.081924,1.597e-09,1.597e-09,25.889723925429834,25.889723925429834
837.5,0.05995,25.0,16324508470.758085,1.745e-09,1.745e-09,28.48626728147286,28.48626728147286
862.5,0.05995,25.0,16437935673.515945,1.141e-09,1.141e-09,18.755684603481694,18.755684603481694
887.5,0.05995,25.0,16551755575.355503,8.418e-10,8.418e-10,13.933267843334264,13.933267843334264
912.5,0.05995,25.0,16665968176.27676,6.037e-10,6.037e-10,10.06124498801828,10.06124498801828
937.5,0.05995,25.0,16780573476.279715,6.246e-10,6.246e-10,10.48114619328431,10.48114619328431
962.5,0.05995,25.0,16895571475.36437,5.004e-10,5.004e-10,8.454543966272333,8.454543966272333
987.5,0.05995,25.0,17010962173.530724,5.035e-10,5.035e-10,8.565019454372718,8.565019454372718
1012.5,0.05995,25.0,17126745570.778774,4.145e-10,4.145e-10,7.099036039087802,7.099036039087802
1037.5,0.05995,25.0,17242921667.108524,3.679e-10,3.679e-10,6.343670881329226,6.343670881329226
1062.5,0.05995,25.0,17359490462.519974,3.099e-10,3.099e-10,5.3797060943349395,5.3797060943349395
1087.5,0.05995,25.0,17476451957.013123,3.384e-10,3.384e-10,5.9140313422532405,5.9140313422532405
1112.5,0.05995,25.0,17593806150.58797,2.553e-10,2.553e-10,4.4916987102451085,4.4916987102451085
1137.5,0.05995,25.0,17711553043.244514,2.142e-10,2.142e-10,3.793814661862975,3.793814661862975
1162.5,0.05995,25.0,17829692634.982758,1.743e-10,1.743e-10,3.107715426277495,3.107715426277495
1187.5,0.05995,25.0,17948224925.8027,1.512e-10,1.512e-10,2.7137716087813684,2.7137716087813684
312.5,0.06085,25.0,14033250700.71544,3.019e-12,3.019e-12,0.04236638386545991,0.04236638386545991
337.5,0.06085,25.0,14138431222.757627,1.199e-11,1.199e-11,0.16951979036086395,0.16951979036086395
362.5,0.06085,25.0,14244004443.881514,1.622e-11,1.622e-11,0.23103775207975816,0.23103775207975816
387.5,0.06085,25.0,14349970364.087097,1.191e-11,1.191e-11,0.17090814703627732,0.17090814703627732
412.5,0.06085,25.0,14456328983.374378,2.331e-11,2.331e-11,0.33697702860245676,0.33697702860245676
437.5,0.06085,25.0,14563080301.74336,6.837e-11,6.837e-11,0.9956778002301936,0.9956778002301936
462.5,0.06085,25.0,14670224319.19404,9.778e-11,9.778e-11,1.4344545339307933,1.4344545339307933
487.5,0.06085,25.0,14777761035.726418,1.352e-10,1.352e-10,1.9979532920302119,1.9979532920302119
512.5,0.06085,25.0,14885690451.340496,2.097e-10,2.097e-10,3.1215292876461023,3.1215292876461023
537.5,0.06085,25.0,14994012566.036272,2.555e-10,2.555e-10,3.8309702106222674,3.8309702106222674
562.5,0.06085,25.0,15102727379.813747,2.644e-10,2.644e-10,3.9931611192227545,3.9931611192227545
587.5,0.06085,25.0,15211834892.67292,2.626e-10,2.626e-10,3.994627842815909,3.994627842815909
612.5,0.06085,25.0,15321335104.613792,3.795e-10,3.795e-10,5.814446672200934,5.814446672200934
637.5,0.06085,25.0,15431228015.636364,3.746e-10,3.746e-10,5.780538014657382,5.780538014657382
662.5,0.06085,25.0,15541513625.740633,5.082e-10,5.082e-10,7.898197224601389,7.898197224601389
687.5,0.06085,25.0,15652191934.926601,3.779e-10,3.779e-10,5.914963332208763,5.914963332208763
712.5,0.06085,25.0,15763262943.19427,8.258e-10,8.258e-10,13.017302538489828,13.017302538489828
737.5,0.06085,25.0,15874726650.543634,1.325e-09,1.325e-09,21.034012811970317,21.034012811970317
762.5,0.06085,25.0,15986583056.974699,1.48e-09,1.48e-09,23.660142924322557,23.660142924322557
787.5,0.06085,25.0,16098832162.487463,1.352e-09,1.352e-09,21.76562108368305,21.76562108368305
812.5,0.06085,25.0,16211473967.081924,1.597e-09,1.597e-09,25.889723925429834,25.889723925429834
837.5,0.06085,25.0,16324508470.758085,1.745e-09,1.745e-09,28.48626728147286,28.48626728147286
862.5,0.06085,25.0,16437935673.515945,1.141e-09,1.141e-09,18.755684603481694,18.755684603481694
887.5,0.06085,25.0,16551755575.355503,8.418e-10,8.418e-10,13.933267843334264,13.933267843334264
912.5,0.06085,25.0,16665968176.27676,6.037e-10,6.037e-10,10.06124498801828,10.06124498801828
937.5,0.06085,25.0,16780573476.279715,6.246e-10,6.246e-10,10.48114619328431,10.48114619328431
962.5,0.06085,25.0,16895571475.36437,5.004e-10,5.004e-10,8.454543966272333,8.454543966272333
987.5,0.06085,25.0,17010962173.530724,5.035e-10,5.035e-10,8.565019454372718,8.565019454372718
1012.5,0.06085,25.0,17126745570.778774,4.145e-10,4.145e-10,7.099036039087802,7.099036039087802
1037.5,0.06085,25.0,17242921667.108524,3.679e-10,3.679e-10,6.343670881329226,6.343670881329226
1062.5,0.06085,25.0,17359490462.519974,3.099e-10,3.099e-10,5.3797060943349395,5.3797060943349395
1087.5,0.06085,25.0,17476451957.013123,3.384e-10,3.384e-10,5.9140313422532405,5.9140313422532405
1112.5,0.06085,25.0,17593806150.58797,2.553e-10,2.553e-10,4.4916987102451085,4.4916987102451085
1137.5,0.06085,25.0,17711553043.244514,2.142e-10,2.142e-10,3.793814661862975,3.793814661862975
1162.5,0.06085,25.0,17829692634.982758,1.743e-10,1.743e-10,3.107715426277495,3.107715426277495
1187.5,0.06085,25.0,17948224925.8027,1.512e-10,1.512e-10,2.7137716087813684,2.7137716087813684
312.5,0.06175,25.0,14033250700.71544,3.019e-12,3.019e-12,0.04236638386545991,0.04236638386545991
337.5,0.06175,25.0,14138431222.757627,1.199e-11,1.199e-11,0.16951979036086395,0.16951979036086395
362.5,0.06175,25.0,14244004443.881514,1.622e-11,1.622e-11,0.23103775207975816,0.23103775207975816
387.5,0.06175,25.0,14349970364.087097,1.191e-11,1.191e-11,0.17090814703627732,0.17090814703627732
412.5,0.06175,25.0,14456328983.374378,2.331e-11,2.331e-11,0.33697702860245676,0.33697702860245676
437.5,0.06175,25.0,14563080301.74336,6.837e-11,6.837e-11,0.9956778002301936,0.9956778002301936
462.5,0.06175,25.0,14670224319.19404,9.778e-11,9.778e-11,1.4344545339307933,1.4344545339307933
487.5,0.06175,25.0,14777761035.726418,1.352e-10,1.352e-10,1.9979532920302119,1.9979532920302119
512.5,0.06175,25.0,14885690451.340496,2.097e-10,2.097e-10,3.1215292876461023,3.1215292876461023
537.5,0.06175,25.0,14994012566.036272,2.555e-10,2.555e-10,3.8309702106222674,3.8309702106222674
562.5,0.06175,25.0,15102727379.813747,2.644e-10,2.644e-10,3.9931611192227545,3.9931611192227545
587.5,0.06175,25.0,15211834892.67292,2.626e-10,2.626e-10,3.994627842815909,3.994627842815909
612.5,0.06175,25.0,15321335104.613792,3.795e-10,3.795e-10,5.814446672200934,5.814446672200934
637.5,0.06175,25.0,15431228015.636364,3.746e-10,3.746e-10,5.780538014657382,5.780538014657382
662.5,0.06175,25.0,15541513625.740633,5.082e-10,5.082e-10,7.898197224601389,7.898197224601389
687.5,0.06175,25.0,15652191934.926601,3.779e-10,3.779e-10,5.914963332208763,5.914963332208763
712.5,0.06175,25.0,15763262943.19427,8.258e-10,8.258e-10,13.017302538489828,13.017302538489828
737.5,0.06175,25.0,15874726650.543634,1.325e-09,1.325e-09,21.034012811970317,21.034012811970317
762.5,0.06175,25.0,15986583056.974699,1.48e-09,1.48e-09,23.660142924322557,23.660142924322557
787.5,0.06175,25.0,16098832162.487463,1.352e-09,1.352e-09,21.76562108368305,21.76562108368305
812.5,0.06175,25.0,16211473967.081924,1.597e-09,1.597e-09,25.889723925429834,25.889723925429834
837.5,0.06175,25.0,16324508470.758085,1.745e-09,1.745e-09,28.48626728147286,28.48626728147286
862.5,0.06175,25.0,16437935673.515945,1.141e-09,1.141e-09,18.755684603481694,18.755684603481694
887.5,0.06175,25.0,16551755575.355503,8.418e-10,8.418e-10,13.933267843334264,13.933267843334264
912.5,0.06175,25.0,16665968176.27676,6.037e-10,6.037e-10,10.06124498801828,10.06124498801828
937.5,0.06175,25.0,16780573476.279715,6.246e-10,6.246e-10,10.48114619328431,10.48114619328431
962.5,0.06175,25.0,16895571475.36437,5.004e-10,5.004e-10,8.454543966272333,8.454543966272333
987.5,0.06175,25.0,17010962173.530724,5.035e-10,5.035e-10,8.565019454372718,8.565019454372718
1012.5,0.06175,25.0,17126745570.778774,4.145e-10,4.145e-10,7.099036039087802,7.099036039087802
1037.5,0.06175,25.0,17242921667.108524,3.679e-10,3.679e-10,6.343670881329226,6.343670881329226
1062.5,0.06175,25.0,17359490462.519974,3.099e-10,3.099e-10,5.3797060943349395,5.3797060943349395
1087.5,0.06175,25.0,17476451957.013123,3.384e-10,3.384e-10,5.9140313422532405,5.9140313422532405
1112.5,0.06175,25.0,17593806150.58797,2.553e-10,2.553e-10,4.4916987102451085,4.4916987102451085
1137.5,0.06175,25.0,17711553043.244514,2.142e-10,2.142e-10,3.793814661862975,3.793814661862975
1162.5,0.06175,25.0,17829692634.982758,1.743e-10,1.743e-10,3.107715426277495,3.107715426277495
1187.5,0.06175,25.0,17948224925.8027,1.512e-10,1.512e-10,2.7137716087813684,2.7137716087813684
312.5,0.06265,25.0,14033250700.71544,3.019e-12,3.019e-12,0.04236638386545991,0.04236638386545991
337.5,0.06265,25.0,14138431222.757627,1.199e-11,1.199e-11,0.16951979036086395,0.16951979036086395
362.5,0.06265,25.0,14244004443.881514,1.622e-11,1.622e-11,0.23103775207975816,0.23103775207975816
387.5,0.06265,25.0,14349970364.087097,1.191e-11,1.191e-11,0.17090814703627732,0.17090814703627732
412.5,0.06265,25.0,14456328983.374378,2.331e-11,2.331e-11,0.33697702860245676,0.33697702860245676
437.5,0.06265,25.0,14563080301.74336,6.837e-11,6.837e-11,0.9956778002301936,0.9956778002301936
462.5,0.06265,25.0,14670224319.19404,9.778e-11,9.778e-11,1.4344545339307933,1.4344545339307933
487.5,0.06265,25.0,14777761035.726418,1.352e-10,1.352e-10,1.9979532920302119,1.9979532920302119
512.5,0.06265,25.0,14885690451.340496,2.097e-10,2.097e-10,3.1215292876461023,3.1215292876461023
537.5,0.06265,25.0,14994012566.036272,2.555e-10,2.555e-10,3.8309702106222674,3.8309702106222674
562.5,0.06265,25.0,15102727379.813747,2.644e-10,2.644e-10,3.9931611192227545,3.9931611192227545
587.5,0.06265,25.0,15211834892.67292,2.626e-10,2.626e-10,3.994627842815909,3.994627842815909
612.5,0.06265,25.0,15321335104.613792,3.795e-10,3.795e-10,5.814446672200934,5.814446672200934
637.5,0.06265,25.0,15431228015.636364,3.746e-10,3.746e-10,5.780538014657382,5.780538014657382
662.5,0.06265,25.0,15541513625.740633,5.082e-10,5.082e-10,7.898197224601389,7.898197224601389
687.5,0.06265,25.0,15652191934.926601,3.779e-10,3.779e-10,5.914963332208763,5.914963332208763
712.5,0.06265,25.0,15763262943.19427,8.258e-10,8.258e-10,13.017302538489828,13.017302538489828
737.5,0.06265,25.0,15874726650.543634,1.325e-09,1.325e-09,21.034012811970317,21.034012811970317
762.5,0.06265,25.0,15986583056.974699,1.48e-09,1.48e-09,23.660142924322557,23.660142924322557
787.5,0.06265,25.0,16098832162.487463,1.352e-09,1.352e-09,21.76562108368305,21.76562108368305
812.5,0.06265,25.0,16211473967.081924,1.597e-09,1.597e-09,25.889723925429834,25.889723925429834
837.5,0.06265,25.0,16324508470.758085,1.745e-09,1.745e-09,28.48626728147286,28.48626728147286
862.5,0.06265,25.0,16437935673.515945,1.141e-09,1.141e-09,18.755684603481694,18.755684603481694
887.5,0.06265,25.0,16551755575.355503,8.418e-10,8.418e-10,13.933267843334264,13.933267843334264
912.5,0.06265,25.0,16665968176.27676,6.037e-10,6.037e-10,10.06124498801828,10.06124498801828
937.5,0.06265,25.0,16780573476.279715,6.246e-10,6.246e-10,10.48114619328431,10.48114619328431
962.5,0.06265,25.0,16895571475.36437,5.004e-10,5.004e-10,8.454543966272333,8.454543966272333
987.5,0.06265,25.0,17010962173.530724,5.035e-10,5.035e-10,8.565019454372718,8.565019454372718
1012.5,0.06265,25.0,17126745570.778774,4.145e-10,4.145e-10,7.099036039087802,7.099036039087802
1037.5,0.06265,25.0,17242921667.108524,3.679e-10,3.679e-10,6.343670881329226,6.343670881329226
1062.5,0.06265,25.0,17359490462.519974,3.099e-10,3.099e-10,5.3797060943349395,5.3797060943349395
1087.5,0.06265,25.0,17476451957.013123,3.384e-10,3.384e-10,5.9140313422532405,5.9140313422532405
1112.5,0.06265,25.0,17593806150.58797,2.553e-10,2.553e-10,4.4916987102451085,4.4916987102451085
1137.5,0.06265,25.0,17711553043.244514,2.142e-10,2.142e-10,3.793814661862975,3.793814661862975
1162.5,0.06265,25.0,17829692634.982758,1.743e-10,1.743e-10,3.107715426277495,3.107715426277495
1187.5,0.06265,25.0,17948224925.8027,1.512e-10,1.512e-10,2.7137716087813684,2.7137716087813684
312.5,0.06355,25.0,14033250700.71544,3.019e-12,3.019e-12,0.04236638386545991,0.04236638386545991
337.5,0.06355,25.0,14138431222.757627,1.199e-11,1.199e-11,0.16951979036086395,0.16951979036086395
362.5,0.06355,25.0,14244004443.881514,1.622e-11,1.622e-11,0.23103775207975816,0.23103775207975816
387.5,0.06355,25.0,14349970364.087097,1.191e-11,1.191e-11,0.17090814703627732,0.17090814703627732
412.5,0.06355,25.0,14456328983.374378,2.331e-11,2.331e-11,0.33697702860245676,0.33697702860245676
437.5,0.06355,25.0,14563080301.74336,6.837e-11,6.837e-11,0.9956778002301936,0.9956778002301936
462.5,0.06355,25.0,14670224319.19404,9.778e-11,9.778e-11,1.4344545339307933,1.4344545339307933
487.5,0.06355,25.0,14777761035.726418,1.352e-10,1.352e-10,1.9979532920302119,1.9979532920302119
512.5,0.06355,25.0,14885690451.340496,2.097e-10,2.097e-10,3.1215292876461023,3.1215292876461023
537.5,0.06355,25.0,14994012566.036272,2.555e-10,2.555e-10,3.8309702106222674,3.8309702106222674
562.5,0.06355,25.0,15102727379.813747,2.644e-10,2.644e-10,3.9931611192227545,3.9931611192227545
587.5,0.06355,25.0,15211834892.67292,2.626e-10,2.626e-10,3.994627842815909,3.994627842815909
612.5,0.06355,25.0,15321335104.613792,3.795e-10,3.795e-10,5.814446672200934,5.814446672200934
637.5,0.06355,25.0,15431228015.636364,3.746e-10,3.746e-10,5.780538014657382,5.780538014657382
662.5,0.06355,25.0,15541513625.740633,5.082e-10,5.082e-10,7.898197224601389,7.898197224601389
687.5,0.06355,25.0,15652191934.926601,3.779e-10,3.779e-10,5.914963332208763,5.914963332208763
712.5,0.06355,25.0,15763262943.19427,8.258e-10,8.258e-10,13.017302538489828,13.017302538489828
737.5,0.06355,25.0,15874726650.543634,1.325e-09,1.325e-09,21.034012811970317,21.034012811970317
762.5,0.06355,25.0,15986583056.974699,1.48e-09,1.48e-09,23.660142924322557,23.660142924322557
787.5,0.06355,25.0,16098832162.487463,1.352e-09,1.352e-09,21.76562108368305,21.76562108368305
812.5,0.06355,25.0,16211473967.081924,1.597e-09,1.597e-09,25.889723925429834,25.889723925429834
837.5,0.06355,25.0,16324508470.758085,1.745e-09,1.745e-09,28.48626728147286,28.48626728147286
862.5,0.06355,25.0,16437935673.515945,1.141e-09,1.141e-09,18.755684603481694,18.755684603481694
887.5,0.06355,25.0,16551755575.355503,8.418e-10,8.418e-10,13.933267843334264,13.933267843334264
912.5,0.06355,25.0,16665968176.27676,6.037e-10,6.037e-10,10.06124498801828,10.06124498801828
937.5,0.06355,25.0,16780573476.279715,6.246e-10,6.246e-10,10.48114619328431,10.48114619328431
962.5,0.06355,25.0,16895571475.36437,5.004e-10,5.004e-10,8.454543966272333,8.454543966272333
987.5,0.06355,25.0,17010962173.530724,5.035e-10,5.035e-10,8.565019454372718,8.565019454372718
1012.5,0.06355,25.0,17126745570.778774,4.145e-10,4.145e-10,7.099036039087802,7.099036039087802
1037.5,0.06355,25.0,17242921667.108524,3.679e-10,3.679e-10,6.343670881329226,6.343670881329226
1062.5,0.06355,25.0,17359490462.519974,3.099e-10,3.099e-10,5.3797060943349395,5.3797060943349395
1087.5,0.06355,25.0,17476451957.013123,3.384e-10,3.384e-10,5.9140313422532405,5.9140313422532405
1112.5,0.06355,25.0,17593806150.58797,2.553e-10,2.553e-10,4.4916987102451085,4.4916987102451085
1137.5,0.06355,25.0,17711553043.244514,2.142e-10,2.142e-10,3.793814661862975,3.793814661862975
1162.5,0.06355,25.0,17829692634.982758,1.743e-10,1.743e-10,3.107715426277495,3.107715426277495
1187.5,0.06355,25.0,17948224925.8027,1.512e-10,1.512e-10,2.7137716087813684,2.7137716087813684
312.5,0.06445,25.0,14033250700.71544,3.019e-12,3.019e-12,0.04236638386545991,0.04236638386545991
337.5,0.06445,25.0,14138431222.757627,1.199e-11,1.199e-11,0.16951979036086395,0.16951979036086395
362.5,0.06445,25.0,14244004443.881514,1.622e-11,1.622e-11,0.23103775207975816,0.23103775207975816
387.5,0.06445,25.0,14349970364.087097,1.191e-11,1.191e-11,0.17090814703627732,0.17090814703627732
412.5,0.06445,25.0,14456328983.374378,2.331e-11,2.331e-11,0.33697702860245676,0.33697702860245676
437.5,0.06445,25.0,14563080301.74336,6.837e-11,6.837e-11,0.9956778002301936,0.9956778002301936
462.5,0.06445,25.0,14670224319.19404,9.778e-11,9.778e-11,1.4344545339307933,1.4344545339307933
487.5,0.06445,25.0,14777761035.726418,1.352e-10,1.352e-10,1.9979532920302119,1.9979532920302119
512.5,0.06445,25.0,14885690451.340496,2.097e-10,2.097e-10,3.1215292876461023,3.1215292876461023
537.5,0.06445,25.0,14994012566.036272,2.555e-10,2.555e-10,3.8309702106222674,3.8309702106222674
562.5,0.06445,25.0,15102727379.813747,2.644e-10,2.644e-10,3.9931611192227545,3.9931611192227545
587.5,0.06445,25.0,15211834892.67292,2.626e-10,2.626e-10,3.994627842815909,3.994627842815909
612.5,0.06445,25.0,15321335104.613792,3.795e-10,3.795e-10,5.814446672200934,5.814446672200934
637.5,0.06445,25.0,15431228015.636364,3.746e-10,3.746e-10,5.780538014657382,5.780538014657382
662.5,0.06445,25.0,15541513625.740633,5.082e-10,5.082e-10,7.898197224601389,7.898197224601389
687.5,0.06445,25.0,15652191934.926601,3.779e-10,3.779e-10,5.914963332208763,5.914963332208763
712.5,0.06445,25.0,15763262943.19427,8.258e-10,8.258e-10,13.017302538489828,13.017302538489828
737.5,0.06445,25.0,15874726650.543634,1.325e-09,1.325e-09,21.034012811970317,21.034012811970317
762.5,0.06445,25.0,15986583056.974699,1.48e-09,1.48e-09,23.660142924322557,23.660142924322557
787.5,0.06445,25.0,16098832162.487463,1.352e-09,1.352e-09,21.76562108368305,21.76562108368305
812.5,0.06445,25.0,16211473967.081924,1.597e-09,1.597e-09,25.889723925429834,25.889723925429834
837.5,0.06445,25.0,16324508470.758085,1.745e-09,1.745e-09,28.48626728147286,28.48626728147286
862.5,0.06445,25.0,16437935673.515945,1.141e-09,1.141e-09,18.755684603481694,18.755684603481694
887.5,0.06445,25.0,16551755575.355503,8.418e-10,8.418e-10,13.933267843334264,13.933267843334264
912.5,0.06445,25.0,16665968176.27676,6.037e-10,6.037e-10,10.06124498801828,10.06124498801828
937.5,0.06445,25.0,16780573476.279715,6.246e-10,6.246e-10,10.48114619328431,10.48114619328431
962.5,0.06445,25.0,16895571475.36437,5.004e-10,5.004e-10,8.454543966272333,8.454543966272333
987.5,0.06445,25.0,17010962173.530724,5.035e-10,5.035e-10,8.565019454372718,8.565019454372718
1012.5,0.06445,25.0,17126745570.778774,4.145e-10,4.145e-10,7.099036039087802,7.099036039087802
1037.5,0.06445,25.0,17242921667.108524,3.679e-10,3.679e-10,6.343670881329226,6.343670881329226
1062.5,0.06445,25.0,17359490462.519974,3.099e-10,3.099e-10,5.3797060943349395,5.3797060943349395
1087.5,0.06445,25.0,17476451957.013123,3.384e-10,3.384e-10,5.9140313422532405,5.9140313422532405
1112.5,0.06445,25.0,17593806150.58797,2.553e-10,2.553e-10,4.4916987102451085,4.4916987102451085
1137.5,0.06445,25.0,17711553043.244514,2.142e-10,2.142e-10,3.793814661862975,3.793814661862975
1162.5,0.06445,25.0,17829692634.982758,1.743e-10,1.743e-10,3.107715426277495,3.107715426277495
1187.5,0.06445,25.0,17948224925.8027,1.512e-10,1.512e-10,2.7137716087813684,2.7137716087813684
312.5,0.06535,25.0,14033250700.71544,3.019e-12,3.019e-12,0.04236638386545991,0.04236638386545991
337.5,0.06535,25.0,14138431222.757627,1.199e-11,1.199e-11,0.16951979036086395,0.16951979036086395
362.5,0.06535,25.0,14244004443.881514,1.622e-11,1.622e-11,0.23103775207975816,0.23103775207975816
387.5,0.06535,25.0,14349970364.087097,1.191e-11,1.191e-11,0.17090814703627732,0.17090814703627732
412.5,0.06535,25.0,14456328983.374378,2.331e-11,2.331e-11,0.33697702860245676,0.33697702860245676
437.5,0.06535,25.0,14563080301.74336,6.837e-11,6.837e-11,0.9956778002301936,0.9956778002301936
462.5,0.06535,25.0,14670224319.19404,9.778e-11,9.778e-11,1.4344545339307933,1.4344545339307933
487.5,0.06535,25.0,14777761035.726418,1.352e-10,1.352e-10,1.9979532920302119,1.9979532920302119
512.5,0.06535,25.0,14885690451.340496,2.097e-10,2.097e-10,3.1215292876461023,3.1215292876461023
537.5,0.06535,25.0,14994012566.036272,2.555e-10,2.555e-10,3.8309702106222674,3.8309702106222674
562.5,0.06535,25.0,15102727379.813747,2.644e-10,2.644e-10,3.9931611192227545,3.9931611192227545
587.5,0.06535,25.0,15211834892.67292,2.626e-10,2.626e-10,3.994627842815909,3.994627842815909
612.5,0.06535,25.0,15321335104.613792,3.795e-10,3.795e-10,5.814446672200934,5.814446672200934
637.5,0.06535,25.0,15431228015.636364,3.746e-10,3.746e-10,5.780538014657382,5.780538014657382
662.5,0.06535,25.0,15541513625.740633,5.082e-10,5.082e-10,7.898197224601389,7.898197224601389
687.5,0.06535,25.0,15652191934.926601,3.779e-10,3.779e-10,5.914963332208763,5.914963332208763
712.5,0.06535,25.0,15763262943.19427,8.258e-10,8.258e-10,13.017302538489828,13.017302538489828
737.5,0.06535,25.0,15874726650.543634,1.325e-09,1.325e-09,21.034012811970317,21.034012811970317
762.5,0.06535,25.0,15986583056.974699,1.48e-09,1.48e-09,23.660142924322557,23.660142924322557
787.5,0.06535,25.0,16098832162.487463,1.352e-09,1.352e-09,21.76562108368305,21.76562108368305
812.5,0.06535,25.0,16211473967.081924,1.597e-09,1.597e-09,25.889723925429834,25.889723925429834
837.5,0.06535,25.0,16324508470.758085,1.745e-09,1.745e-09,28.48626728147286,28.48626728147286
862.5,0.06535,25.0,16437935673.515945,1.141e-09,1.141e-09,18.755684603481694,18.755684603481694
887.5,0.06535,25.0,16551755575.355503,8.418e-10,8.418e-10,13.933267843334264,13.933267843334264
912.5,0.06535,25.0,16665968176.27676,6.037e-10,6.037e-10,10.06124498801828,10.06124498801828
937.5,0.06535,25.0,16780573476.279715,6.246e-10,6.246e-10,10.48114619328431,10.48114619328431
962.5,0.06535,25.0,16895571475.36437,5.004e-10,5.004e-10,8.454543966272333,8.454543966272333
987.5,0.06535,25.0,17010962173.530724,5.035e-10,5.035e-10,8.565019454372718,8.565019454372718
1012.5,0.06535,25.0,17126745570.778774,4.145e-10,4.145e-10,7.099036039087802,7.099036039087802
1037.5,0.06535,25.0,17242921667.108524,3.679e-10,3.679e-10,6.343670881329226,6.343670881329226
1062.5,0.06535,25.0,17359490462.519974,3.099e-10,3.099e-10,5.3797060943349395,5.3797060943349395
1087.5,0.06535,25.0,17476451957.013123,3.384e-10,3.384e-10,5.9140313422532405,5.9140313422532405
1112.5,0.06535,25.0,17593806150.58797,2.553e-10,2.553e-10,4.4916987102451085,4.4916987102451085
1137.5,0.06535,25.0,17711553043.244514,2.142e-10,2.142e-10,3.793814661862975,3.793814661862975
1162.5,0.06535,25.0,17829692634.982758,1.743e-10,1.743e-10,3.107715426277495,3.107715426277495
1187.5,0.06535,25.0,17948224925.8027,1.512e-10,1.512e-10,2.7137716087813684,2.7137716087813684
312.5,0.06625,25.0,14033250700.71544,3.019e-12,3.019e-12,0.04236638386545991,0.04236638386545991
337.5,0.06625,25.0,14138431222.757627,1.199e-11,1.199e-11,0.16951979036086395,0.16951979036086395
362.5,0.06625,25.0,14244004443.881514,1.622e-11,1.622e-11,0.23103775207975816,0.23103775207975816
387.5,0.06625,25.0,14349970364.087097,1.191e-11,1.191e-11,0.17090814703627732,0.17090814703627732
412.5,0.06625,25.0,14456328983.374378,2.331e-11,2.331e-11,0.33697702860245676,0.33697702860245676
